Station information:
Name,Agent Number,Network Number,Latitude (dec.deg),Longitude (dec.deg),Height (m),Posn_Precision,Observing Authority
Auckland Aero,1962,C74082,-37.00813,174.78873,7,H,N/A
Note: Position precision types are: "W" = based on whole minutes, "T" = estimated to tenth minute,
"G" = derived from gridref , "E" = error cases derived from gridref,
"H" = based on GPS readings (NZGD49), "D" = by definition i.e. grid points.

Max_min: Daily
Station,Date(NZST),Tmax(C),Period(Hrs),Tmin(C),Period(Hrs),Tgmin(C),Period(Hrs),Tmean(C),RHmean(%),Period(Hrs),Freq
1962,20160320:0800,24.1,24,17.2,24,15.4,24,-,-,-,D
1962,20160321:0800,24.5,24,15.9,24,13.4,24,-,-,-,D
1962,20160322:0800,25.2,24,18.3,24,16.0,24,-,-,-,D
1962,20160323:0800,24.8,24,20.0,24,19.2,24,-,-,-,D
1962,20160324:0800,22.3,24,20.0,24,19.9,24,-,-,-,D
1962,20160325:0800,23.2,24,18.3,24,17.3,24,-,-,-,D
1962,20160326:0800,24.4,24,18.1,24,15.3,24,-,-,-,D
1962,20160327:0800,24.0,24,16.4,24,14.7,24,-,-,-,D
1962,20160328:0800,23.6,24,14.4,24,12.6,24,-,-,-,D
1962,20160329:0800,23.1,24,15.2,24,12.5,24,-,-,-,D
1962,20160330:0800,23.8,24,16.7,24,13.1,24,-,-,-,D
1962,20160331:0800,23.5,24,13.1,24,9.9,24,-,-,-,D
1962,20160401:0800,21.5,24,16.8,24,15.3,24,-,-,-,D
1962,20160402:0800,21.6,24,18.2,24,17.6,24,-,-,-,D
1962,20160403:0900,25.7,24,17.9,24,16.3,24,-,-,-,D
1962,20160404:0900,24.1,24,15.9,24,13.9,24,-,-,-,D
1962,20160405:0900,22.0,24,13.7,24,11.5,24,-,-,-,D
1962,20160406:0900,21.8,24,10.1,24,7.7,24,-,-,-,D
1962,20160407:0900,20.2,24,9.3,24,6.9,24,-,-,-,D
1962,20160408:0900,21.2,24,12.4,24,10.4,24,-,-,-,D
1962,20160409:0900,21.7,24,12.6,24,10.8,24,-,-,-,D
1962,20160410:0900,22.0,24,10.6,24,8.7,24,-,-,-,D
1962,20160411:0900,20.0,24,14.9,24,13.3,24,-,-,-,D
1962,20160412:0900,21.6,24,14.0,24,12.3,24,-,-,-,D
1962,20160413:0900,23.8,24,16.7,24,15.4,24,-,-,-,D
1962,20160414:0900,19.6,24,12.9,24,10.5,24,-,-,-,D
1962,20160415:0900,21.2,24,9.5,24,5.6,24,-,-,-,D
1962,20160416:0900,20.7,24,11.5,24,8.6,24,-,-,-,D
1962,20160417:0900,20.7,24,14.1,24,13.9,24,-,-,-,D
1962,20160418:0900,19.4,24,15.4,24,14.9,24,-,-,-,D
1962,20160419:0900,20.9,24,13.4,24,10.3,24,-,-,-,D
1962,20160420:0900,21.0,24,12.6,24,9.4,24,-,-,-,D
1962,20160421:0900,21.0,24,11.9,24,8.1,24,-,-,-,D
1962,20160422:0900,21.2,24,15.0,24,12.9,24,-,-,-,D
1962,20160423:0900,22.2,24,10.8,24,8.2,24,-,-,-,D
1962,20160424:0900,22.4,24,14.8,24,12.4,24,-,-,-,D
1962,20160425:0900,18.7,24,14.6,24,11.5,24,-,-,-,D
1962,20160426:0900,20.5,24,15.2,24,12.9,24,-,-,-,D
1962,20160427:0900,20.0,24,10.3,24,7.0,24,-,-,-,D
1962,20160428:0900,20.5,24,12.9,24,9.0,24,-,-,-,D
1962,20160429:0900,18.9,24,16.0,24,14.7,24,-,-,-,D
1962,20160430:0900,18.4,24,16.1,24,15.3,24,-,-,-,D
1962,20160501:0900,20.4,24,11.5,24,7.7,24,-,-,-,D
1962,20160502:0900,21.6,24,13.1,24,10.4,24,-,-,-,D
1962,20160503:0900,22.8,24,11.8,24,9.0,24,-,-,-,D
1962,20160504:0900,23.0,24,10.7,24,7.8,24,-,-,-,D
1962,20160505:0900,22.3,24,15.0,24,13.2,24,-,-,-,D
1962,20160506:0900,21.8,24,16.9,24,15.8,24,-,-,-,D
1962,20160507:0900,20.1,24,12.7,24,9.5,24,-,-,-,D
1962,20160508:0900,20.5,24,12.1,24,9.3,24,-,-,-,D
1962,20160509:0900,18.2,24,11.4,24,8.7,24,-,-,-,D
1962,20160510:0900,20.8,24,11.4,24,7.1,24,-,-,-,D
1962,20160511:0900,21.4,24,14.4,24,14.3,24,-,-,-,D
1962,20160512:0900,21.4,24,17.6,24,16.6,24,-,-,-,D
1962,20160513:0900,20.0,24,14.0,24,11.3,24,-,-,-,D
1962,20160514:0900,22.3,24,16.4,24,14.2,24,-,-,-,D
1962,20160515:0900,20.9,24,12.9,24,9.3,24,-,-,-,D
1962,20160516:0900,20.8,24,13.6,24,11.3,24,-,-,-,D
1962,20160517:0900,20.6,24,14.0,24,12.3,24,-,-,-,D
1962,20160518:0900,18.7,24,10.7,24,8.6,24,-,-,-,D
1962,20160519:0900,19.5,24,12.7,24,12.5,24,-,-,-,D
1962,20160520:0900,19.7,24,13.6,24,11.7,24,-,-,-,D
1962,20160521:0900,20.7,24,11.6,24,9.8,24,-,-,-,D
1962,20160522:0900,18.3,24,12.5,24,10.0,24,-,-,-,D
1962,20160523:0900,17.5,24,9.9,24,7.7,24,-,-,-,D
1962,20160524:0900,16.5,24,10.3,24,9.4,24,-,-,-,D
1962,20160525:0900,18.2,24,12.1,24,9.9,24,-,-,-,D
1962,20160526:0900,18.2,24,10.8,24,8.5,24,-,-,-,D
1962,20160527:0900,18.5,24,11.6,24,9.5,24,-,-,-,D
1962,20160528:0900,18.1,24,14.1,24,12.6,24,-,-,-,D
1962,20160529:0900,20.4,24,15.9,24,14.6,24,-,-,-,D
1962,20160530:0900,18.1,24,12.7,24,10.3,24,-,-,-,D
1962,20160531:0900,16.9,24,10.3,24,9.0,24,-,-,-,D
1962,20160601:0900,15.6,24,6.4,24,3.3,24,-,-,-,D
1962,20160602:0900,14.3,24,6.7,24,4.5,24,-,-,-,D
1962,20160603:0900,13.8,24,3.8,24,0.6,24,-,-,-,D
1962,20160604:0900,14.7,24,2.6,24,0.0,24,-,-,-,D
1962,20160605:0900,15.1,24,4.1,24,0.3,24,-,-,-,D
1962,20160606:0900,14.7,24,5.4,24,0.9,24,-,-,-,D
1962,20160607:0900,16.2,24,7.2,24,7.3,24,-,-,-,D
1962,20160608:0900,17.8,24,11.7,24,11.5,24,-,-,-,D
1962,20160609:0900,17.7,24,14.1,24,13.0,24,-,-,-,D
1962,20160610:0900,18.8,24,16.4,24,15.9,24,-,-,-,D
1962,20160611:0900,19.9,24,11.3,24,7.8,24,-,-,-,D
1962,20160612:0900,17.7,24,11.1,24,8.0,24,-,-,-,D
1962,20160613:0900,17.5,24,10.4,24,8.6,24,-,-,-,D
1962,20160614:0900,14.3,24,6.0,24,3.0,24,-,-,-,D
1962,20160615:0900,15.5,24,9.3,24,7.4,24,-,-,-,D
1962,20160616:0900,16.2,24,7.2,24,5.0,24,-,-,-,D
1962,20160617:0900,16.9,24,6.3,24,3.7,24,-,-,-,D
1962,20160618:0900,15.4,24,7.8,24,4.2,24,-,-,-,D
1962,20160619:0900,14.5,24,10.8,24,9.6,24,-,-,-,D
1962,20160620:0900,16.3,24,6.7,24,3.7,24,-,-,-,D
1962,20160621:0900,18.2,24,9.7,24,7.3,24,-,-,-,D
1962,20160622:0900,17.6,24,14.0,24,13.5,24,-,-,-,D
1962,20160623:0900,17.5,24,15.6,24,14.4,24,-,-,-,D
1962,20160624:0900,17.5,24,12.9,24,10.4,24,-,-,-,D
1962,20160625:0900,17.2,24,9.1,24,6.6,24,-,-,-,D
1962,20160626:0900,16.2,24,12.2,24,9.7,24,-,-,-,D
1962,20160627:0900,17.1,24,9.3,24,7.6,24,-,-,-,D
1962,20160628:0900,16.4,24,11.7,24,8.8,24,-,-,-,D
1962,20160629:0900,16.3,24,11.0,24,8.9,24,-,-,-,D
1962,20160630:0900,13.5,24,9.6,24,8.8,24,-,-,-,D
1962,20160701:0900,14.9,24,6.5,24,2.5,24,-,-,-,D
1962,20160702:0900,12.2,24,1.6,24,-1.3,24,-,-,-,D
1962,20160703:0900,12.8,24,1.8,24,-1.7,24,-,-,-,D
1962,20160704:0900,13.1,24,4.3,24,1.9,24,-,-,-,D
1962,20160705:0900,16.0,24,5.2,24,1.8,24,-,-,-,D
1962,20160706:0900,15.8,24,5.3,24,2.7,24,-,-,-,D
1962,20160707:0900,13.5,24,7.7,24,7.6,24,-,-,-,D
1962,20160708:0900,15.1,24,12.7,24,12.1,24,-,-,-,D
1962,20160709:0900,16.3,24,10.1,24,8.4,24,-,-,-,D
1962,20160710:0900,13.2,24,7.9,24,5.8,24,-,-,-,D
1962,20160711:0900,13.7,24,6.9,24,4.9,24,-,-,-,D
1962,20160712:0900,14.1,24,5.2,24,0.8,24,-,-,-,D
1962,20160713:0900,15.0,24,3.3,24,0.4,24,-,-,-,D
1962,20160714:0900,15.0,24,7.4,24,7.3,24,-,-,-,D
1962,20160715:0900,15.2,24,9.7,24,8.3,24,-,-,-,D
1962,20160716:0900,16.5,24,9.8,24,8.4,24,-,-,-,D
1962,20160717:0900,14.3,24,11.0,24,9.2,24,-,-,-,D
1962,20160718:0900,15.3,24,10.0,24,8.7,24,-,-,-,D
1962,20160719:0900,14.5,24,10.5,24,9.0,24,-,-,-,D
1962,20160720:0900,15.7,24,11.1,24,9.6,24,-,-,-,D
1962,20160721:0900,14.4,24,11.2,24,9.7,24,-,-,-,D
1962,20160722:0900,14.7,24,8.3,24,5.2,24,-,-,-,D
1962,20160723:0900,15.8,24,9.5,24,9.8,24,-,-,-,D
1962,20160724:0900,18.5,24,14.6,24,12.7,24,-,-,-,D
1962,20160725:0900,17.3,24,11.1,24,9.0,24,-,-,-,D
1962,20160726:0900,15.8,24,8.1,24,5.9,24,-,-,-,D
1962,20160727:0900,16.4,24,7.2,24,5.0,24,-,-,-,D
1962,20160728:0900,16.5,24,11.1,24,9.3,24,-,-,-,D
1962,20160729:0900,16.3,24,10.3,24,10.0,24,-,-,-,D
1962,20160730:0900,15.6,24,10.0,24,7.1,24,-,-,-,D
1962,20160731:0900,16.7,24,7.8,24,7.6,24,-,-,-,D
1962,20160801:0900,13.9,24,8.6,24,5.6,24,-,-,-,D
1962,20160802:0900,15.3,24,9.5,24,8.3,24,-,-,-,D
1962,20160803:0900,14.4,24,9.1,24,6.8,24,-,-,-,D
1962,20160804:0900,16.6,24,11.9,24,11.0,24,-,-,-,D
1962,20160805:0900,13.7,24,8.4,24,6.7,24,-,-,-,D
1962,20160806:0900,14.2,24,7.9,24,5.6,24,-,-,-,D
1962,20160807:0900,10.3,24,6.8,24,4.7,24,-,-,-,D
1962,20160808:0900,10.8,24,2.3,24,0.0,24,-,-,-,D
1962,20160809:0900,11.8,24,3.2,24,-0.5,24,-,-,-,D
1962,20160810:0900,13.1,24,7.0,24,6.5,24,-,-,-,D
1962,20160811:0900,11.8,24,8.9,24,7.1,24,-,-,-,D
1962,20160812:0900,15.4,24,5.5,24,1.8,24,-,-,-,D
1962,20160813:0900,16.8,24,9.2,24,10.6,24,-,-,-,D
1962,20160814:0900,15.4,24,4.5,24,1.9,24,-,-,-,D
1962,20160815:0900,15.0,24,8.9,24,9.0,24,-,-,-,D
1962,20160816:0900,14.8,24,5.4,24,0.8,24,-,-,-,D
1962,20160817:0900,15.9,24,5.3,24,0.7,24,-,-,-,D
1962,20160818:0900,15.6,24,5.2,24,0.1,24,-,-,-,D
1962,20160819:0900,15.0,24,5.2,24,1.0,24,-,-,-,D
1962,20160820:0900,14.9,24,7.7,24,3.4,24,-,-,-,D
1962,20160821:0900,16.3,24,5.6,24,1.3,24,-,-,-,D
1962,20160822:0900,16.2,24,6.6,24,1.4,24,-,-,-,D
1962,20160823:0900,16.4,24,8.6,24,3.3,24,-,-,-,D
1962,20160824:0900,16.6,24,7.9,24,5.8,24,-,-,-,D
1962,20160825:0900,15.8,24,10.1,24,10.3,24,-,-,-,D
1962,20160826:0900,18.5,24,13.3,24,13.3,24,-,-,-,D
1962,20160827:0900,18.8,24,11.5,24,9.7,24,-,-,-,D
1962,20160828:0900,15.8,24,8.7,24,4.8,24,-,-,-,D
1962,20160829:0900,15.8,24,8.6,24,4.7,24,-,-,-,D
1962,20160830:0900,14.2,24,10.2,24,9.5,24,-,-,-,D
1962,20160831:0900,16.4,24,8.7,24,4.2,24,-,-,-,D
1962,20160901:0900,16.4,24,7.3,24,3.1,24,-,-,-,D
1962,20160902:0900,15.1,24,9.0,24,6.2,24,-,-,-,D
1962,20160903:0900,18.5,24,13.3,24,11.9,24,-,-,-,D
1962,20160904:0900,16.7,24,13.0,24,11.4,24,-,-,-,D
1962,20160905:0900,19.4,24,13.7,24,11.4,24,-,-,-,D
1962,20160906:0900,16.9,24,11.8,24,10.4,24,-,-,-,D
1962,20160907:0900,16.4,24,10.9,24,8.0,24,-,-,-,D
1962,20160908:0900,16.7,24,7.4,24,5.5,24,-,-,-,D
1962,20160909:0900,11.3,24,6.1,24,4.6,24,-,-,-,D
1962,20160910:0900,12.6,24,6.4,24,3.1,24,-,-,-,D
1962,20160911:0900,14.4,24,3.9,24,-0.6,24,-,-,-,D
1962,20160912:0900,16.0,24,4.6,24,1.3,24,-,-,-,D
1962,20160913:0900,16.0,24,6.3,24,2.3,24,-,-,-,D
1962,20160914:0900,17.2,24,9.1,24,5.7,24,-,-,-,D
1962,20160915:0900,18.8,24,12.6,24,12.3,24,-,-,-,D
1962,20160916:0900,15.2,24,13.1,24,11.3,24,-,-,-,D
1962,20160917:0900,20.3,24,14.3,24,12.6,24,-,-,-,D
1962,20160918:0900,16.5,24,12.8,24,11.6,24,-,-,-,D
1962,20160919:0900,17.5,24,12.4,24,10.5,24,-,-,-,D
1962,20160920:0900,16.3,24,9.4,24,7.2,24,-,-,-,D
1962,20160921:0900,16.2,24,12.2,24,11.7,24,-,-,-,D
1962,20160922:0900,16.2,24,11.3,24,10.0,24,-,-,-,D
1962,20160923:0900,17.0,24,13.2,24,13.4,24,-,-,-,D
1962,20160924:0900,18.7,24,12.3,24,9.9,24,-,-,-,D
1962,20160925:0800,17.6,24,13.7,24,13.5,24,-,-,-,D
1962,20160926:0800,16.1,24,12.6,24,11.3,24,-,-,-,D
1962,20160927:0800,18.2,24,12.8,24,12.1,24,-,-,-,D
1962,20160928:0800,18.2,24,13.1,24,10.7,24,-,-,-,D
1962,20160929:0800,16.5,24,12.2,24,11.5,24,-,-,-,D
1962,20160930:0800,19.9,24,13.4,24,12.0,24,-,-,-,D
1962,20161001:0800,19.1,24,12.5,24,10.9,24,-,-,-,D
1962,20161002:0800,18.7,24,15.3,24,14.5,24,-,-,-,D
1962,20161003:0800,18.4,24,10.2,24,9.4,24,-,-,-,D
1962,20161004:0800,18.3,24,12.6,24,11.3,24,-,-,-,D
1962,20161005:0800,18.2,24,13.1,24,12.2,24,-,-,-,D
1962,20161006:0800,18.4,24,13.3,24,11.4,24,-,-,-,D
1962,20161007:0800,17.0,24,9.2,24,9.6,24,-,-,-,D
1962,20161008:0800,16.2,24,11.0,24,10.3,24,-,-,-,D
1962,20161009:0800,17.7,24,13.8,24,12.4,24,-,-,-,D
1962,20161010:0800,18.2,24,11.5,24,10.5,24,-,-,-,D
1962,20161011:0800,16.5,24,11.1,24,9.6,24,-,-,-,D
1962,20161012:0800,21.2,24,14.6,24,13.8,24,-,-,-,D
1962,20161013:0800,20.5,24,11.9,24,9.2,24,-,-,-,D
1962,20161014:0800,17.6,24,8.4,24,7.3,24,-,-,-,D
1962,20161015:0800,18.8,24,8.8,24,7.5,24,-,-,-,D
1962,20161016:0800,16.1,24,10.3,24,10.6,24,-,-,-,D
1962,20161017:0800,17.2,24,13.4,24,11.8,24,-,-,-,D
1962,20161018:0800,18.1,24,12.4,24,10.3,24,-,-,-,D
1962,20161019:0800,18.6,24,9.9,24,8.4,24,-,-,-,D
1962,20161020:0800,20.9,24,14.7,24,13.1,24,-,-,-,D
1962,20161021:0800,21.2,24,12.6,24,11.0,24,-,-,-,D
1962,20161022:0800,17.4,24,11.1,24,9.7,24,-,-,-,D
1962,20161023:0800,17.2,24,9.9,24,8.4,24,-,-,-,D
1962,20161024:0800,18.2,24,11.1,24,8.8,24,-,-,-,D
1962,20161025:0800,20.1,24,15.1,24,14.2,24,-,-,-,D
1962,20161026:0800,19.9,24,12.7,24,11.4,24,-,-,-,D
1962,20161027:0800,18.8,24,13.3,24,11.9,24,-,-,-,D
1962,20161028:0800,18.6,24,11.7,24,10.1,24,-,-,-,D
1962,20161029:0800,19.8,24,13.4,24,11.9,24,-,-,-,D
1962,20161030:0800,17.9,24,11.6,24,10.1,24,-,-,-,D
1962,20161031:0800,16.6,24,7.1,24,5.0,24,-,-,-,D
1962,20161101:0800,17.8,24,7.0,24,4.4,24,-,-,-,D
1962,20161102:0800,20.0,24,13.7,24,12.7,24,-,-,-,D
1962,20161103:0800,18.4,24,12.8,24,11.0,24,-,-,-,D
1962,20161104:0800,18.4,24,11.1,24,10.2,24,-,-,-,D
1962,20161105:0800,17.4,24,11.4,24,10.1,24,-,-,-,D
1962,20161106:0800,19.9,24,13.2,24,11.5,24,-,-,-,D
1962,20161107:0800,24.3,24,14.6,24,14.4,24,-,-,-,D
1962,20161108:0800,19.3,24,12.1,24,11.6,24,-,-,-,D
1962,20161109:0800,17.9,24,14.5,24,13.6,24,-,-,-,D
1962,20161110:0800,19.8,24,15.1,24,14.0,24,-,-,-,D
1962,20161111:0800,21.7,24,14.8,24,13.7,24,-,-,-,D
1962,20161112:0800,21.5,24,15.0,24,14.4,24,-,-,-,D
1962,20161113:0800,16.6,24,13.0,24,12.1,24,-,-,-,D
1962,20161114:0800,18.4,24,10.2,24,8.8,24,-,-,-,D
1962,20161115:0800,20.0,24,16.4,24,15.9,24,-,-,-,D
1962,20161116:0800,19.3,24,14.7,24,14.4,24,-,-,-,D
1962,20161117:0800,19.7,24,11.3,24,10.8,24,-,-,-,D
1962,20161118:0800,17.4,24,10.5,24,8.6,24,-,-,-,D
1962,20161119:0800,17.9,24,14.0,24,12.9,24,-,-,-,D
1962,20161120:0800,18.5,24,14.7,24,13.6,24,-,-,-,D
1962,20161121:0800,18.8,24,14.1,24,12.9,24,-,-,-,D
1962,20161122:0800,18.8,24,13.9,24,12.6,24,-,-,-,D
1962,20161123:0800,19.6,24,14.1,24,12.9,24,-,-,-,D
1962,20161124:0800,19.7,24,13.5,24,11.6,24,-,-,-,D
1962,20161125:0800,23.9,24,15.7,24,14.6,24,-,-,-,D
1962,20161126:0800,20.2,24,13.1,24,12.4,24,-,-,-,D
1962,20161127:0800,21.8,24,14.2,24,12.5,24,-,-,-,D
1962,20161128:0800,21.2,24,12.6,24,11.3,24,-,-,-,D
1962,20161129:0800,18.2,24,13.1,24,11.9,24,-,-,-,D
1962,20161130:0800,19.4,24,15.1,24,14.3,24,-,-,-,D
1962,20161201:0800,-,-,10.8,24,8.1,24,-,-,-,D
1962,20161202:0800,21.7,24,14.2,24,11.2,24,-,-,-,D
1962,20161203:0800,21.2,24,14.5,24,12.9,24,-,-,-,D
1962,20161204:0800,20.8,24,14.6,24,12.8,24,-,-,-,D
1962,20161205:0800,20.3,24,14.7,24,12.1,24,-,-,-,D
1962,20161206:0800,23.6,24,15.0,24,12.1,24,-,-,-,D
1962,20161207:0800,25.2,24,16.0,24,13.4,24,-,-,-,D
1962,20161208:0800,22.9,24,15.5,24,15.4,24,-,-,-,D
1962,20161209:0800,19.2,24,15.8,24,14.5,24,-,-,-,D
1962,20161210:0800,25.0,24,18.1,24,16.5,24,-,-,-,D
1962,20161211:0800,22.0,24,11.5,24,10.6,24,-,-,-,D
1962,20161212:0800,19.2,24,12.7,24,12.3,24,-,-,-,D
1962,20161213:0800,19.9,24,13.1,24,10.9,24,-,-,-,D
1962,20161214:0800,19.6,24,14.4,24,12.2,24,-,-,-,D
1962,20161215:0800,20.1,24,13.8,24,12.0,24,-,-,-,D
1962,20161216:0800,23.5,24,15.3,24,13.7,24,-,-,-,D
1962,20161217:0800,19.7,24,14.6,24,12.8,24,-,-,-,D
1962,20161218:0800,20.5,24,11.4,24,7.7,24,-,-,-,D
1962,20161219:0800,22.8,24,15.4,24,12.4,24,-,-,-,D
1962,20161220:0800,23.9,24,14.1,24,11.3,24,-,-,-,D
1962,20161221:0800,20.6,24,11.3,24,8.2,24,-,-,-,D
1962,20161222:0800,25.0,24,-,-,-,-,-,-,-,D
1962,20161223:0800,26.1,24,15.1,24,12.4,24,-,-,-,D
1962,20161224:0800,20.3,24,13.1,24,11.6,24,-,-,-,D
1962,20161225:0800,21.0,24,14.9,24,14.5,24,-,-,-,D
1962,20161226:0800,21.4,24,15.4,24,13.7,24,-,-,-,D
1962,20161227:0800,21.8,24,15.2,24,13.2,24,-,-,-,D
1962,20161228:0800,20.6,24,16.1,24,14.7,24,-,-,-,D
1962,20161229:0800,22.3,24,15.0,24,13.5,24,-,-,-,D
1962,20161230:0800,19.2,24,11.2,24,7.9,24,-,-,-,D
1962,20161231:0800,21.9,24,11.4,24,7.7,24,-,-,-,D
1962,20170101:0800,23.6,24,14.9,24,11.8,24,-,-,-,D
1962,20170102:0800,25.0,24,17.4,24,15.2,24,-,-,-,D
1962,20170103:0800,23.8,24,19.3,24,18.4,24,-,-,-,D
1962,20170104:0800,25.0,24,15.9,24,15.6,24,-,-,-,D
1962,20170105:0800,21.0,24,13.6,24,11.3,24,-,-,-,D
1962,20170106:0800,20.5,24,9.7,24,6.8,24,-,-,-,D
1962,20170107:0800,21.5,24,15.0,24,13.5,24,-,-,-,D
1962,20170108:0800,21.6,24,15.9,24,15.0,24,-,-,-,D
1962,20170109:0800,21.7,24,15.0,24,14.8,24,-,-,-,D
1962,20170110:0800,22.8,24,15.9,24,14.0,24,-,-,-,D
1962,20170111:0800,24.3,24,18.3,24,18.3,24,-,-,-,D
1962,20170112:0800,24.5,24,15.4,24,12.9,24,-,-,-,D
1962,20170113:0800,25.7,24,18.9,24,17.6,24,-,-,-,D
1962,20170114:0800,22.9,24,16.1,24,14.7,24,-,-,-,D
1962,20170115:0800,23.6,24,18.2,24,17.9,24,-,-,-,D
1962,20170116:0800,25.5,24,17.0,24,15.0,24,-,-,-,D
1962,20170117:0800,22.7,24,16.4,24,14.5,24,-,-,-,D
1962,20170118:0800,22.9,24,17.1,24,15.5,24,-,-,-,D
1962,20170119:0800,24.2,24,17.0,24,15.0,24,-,-,-,D
1962,20170120:0800,20.9,24,14.1,24,11.8,24,-,-,-,D
1962,20170121:0800,21.2,24,10.6,24,8.0,24,-,-,-,D
1962,20170122:0800,22.5,24,15.8,24,15.7,24,-,-,-,D
1962,20170123:0800,23.8,24,15.0,24,13.5,24,-,-,-,D
1962,20170124:0800,21.2,24,15.2,24,13.4,24,-,-,-,D
1962,20170125:0800,21.6,24,14.9,24,13.5,24,-,-,-,D
1962,20170126:0800,22.2,24,15.1,24,12.9,24,-,-,-,D
1962,20170127:0800,21.3,24,16.0,24,14.1,24,-,-,-,D
1962,20170128:0800,22.0,24,15.9,24,14.0,24,-,-,-,D
1962,20170129:0800,22.7,24,13.0,24,9.8,24,-,-,-,D
1962,20170130:0800,23.5,24,14.1,24,11.8,24,-,-,-,D
1962,20170131:0800,23.6,24,17.9,24,16.5,24,-,-,-,D
1962,20170201:0800,24.0,24,15.1,24,12.7,24,-,-,-,D
1962,20170202:0800,24.3,24,17.6,24,16.0,24,-,-,-,D
1962,20170203:0800,27.1,24,19.0,24,17.3,24,-,-,-,D
1962,20170204:0800,24.6,24,16.2,24,14.1,24,-,-,-,D
1962,20170205:0800,22.9,24,16.7,24,14.8,24,-,-,-,D
1962,20170206:0800,24.6,24,14.0,24,10.6,24,-,-,-,D
1962,20170207:0800,25.5,24,18.3,24,16.3,24,-,-,-,D
1962,20170208:0800,27.6,24,18.4,24,17.5,24,-,-,-,D
1962,20170209:0800,22.1,24,14.9,24,13.9,24,-,-,-,D
1962,20170210:0800,23.1,24,13.7,24,11.3,24,-,-,-,D
1962,20170211:0800,22.1,24,15.5,24,13.2,24,-,-,-,D
1962,20170212:0800,22.6,24,13.4,24,10.8,24,-,-,-,D
1962,20170213:0800,25.7,24,17.9,24,19.2,24,-,-,-,D
1962,20170214:0800,27.2,24,17.8,24,17.6,24,-,-,-,D
1962,20170215:0800,19.3,24,17.4,24,16.4,24,-,-,-,D
1962,20170216:0800,23.7,24,14.5,24,14.4,24,-,-,-,D
1962,20170217:0800,20.0,24,15.3,24,15.5,24,-,-,-,D
1962,20170218:0800,21.6,24,17.0,24,17.3,24,-,-,-,D
1962,20170219:0800,26.5,24,19.4,24,18.8,24,-,-,-,D
1962,20170220:0800,26.9,24,18.6,24,16.2,24,-,-,-,D
1962,20170221:0800,25.8,24,15.2,24,11.9,24,-,-,-,D
1962,20170222:0800,26.1,24,16.0,24,14.1,24,-,-,-,D
1962,20170223:0800,24.9,24,15.3,24,12.4,24,-,-,-,D
1962,20170224:0800,25.8,24,17.3,24,15.1,24,-,-,-,D
1962,20170225:0800,25.5,24,17.8,24,16.6,24,-,-,-,D
1962,20170226:0800,24.7,24,16.5,24,15.1,24,-,-,-,D
1962,20170227:0800,24.7,24,14.9,24,12.2,24,-,-,-,D
1962,20170228:0800,27.5,24,16.8,24,15.1,24,-,-,-,D
1962,20170301:0800,25.7,24,16.9,24,14.4,24,-,-,-,D
1962,20170302:0800,24.6,24,17.5,24,15.4,24,-,-,-,D
1962,20170303:0800,23.8,24,14.8,24,13.0,24,-,-,-,D
1962,20170304:0800,22.9,24,17.1,24,16.2,24,-,-,-,D
1962,20170305:0800,24.3,24,18.2,24,17.9,24,-,-,-,D
1962,20170306:0800,23.8,24,17.4,24,16.0,24,-,-,-,D
1962,20170307:0800,23.3,24,15.6,24,14.1,24,-,-,-,D
1962,20170308:0800,22.5,24,16.4,24,15.6,24,-,-,-,D
1962,20170309:0800,20.3,24,15.3,24,15.0,24,-,-,-,D
1962,20170310:0800,23.1,24,18.3,24,18.2,24,-,-,-,D
1962,20170311:0800,23.4,24,18.9,24,18.9,24,-,-,-,D
1962,20170312:0800,23.7,24,20.1,24,20.1,24,-,-,-,D
1962,20170313:0800,22.8,24,18.4,24,17.7,24,-,-,-,D
1962,20170314:0800,22.4,24,15.7,24,14.7,24,-,-,-,D
1962,20170315:0800,20.8,24,12.4,24,11.5,24,-,-,-,D
1962,20170316:0800,21.9,24,11.7,24,10.4,24,-,-,-,D
1962,20170317:0800,23.3,24,13.2,24,11.6,24,-,-,-,D
1962,20170318:0800,23.1,24,15.8,24,14.8,24,-,-,-,D
1962,20170319:0800,22.5,24,13.8,24,12.5,24,-,-,-,D
1962,20170320:0800,23.0,24,12.7,24,11.1,24,-,-,-,D
1962,20170321:0800,22.8,24,17.0,24,15.9,24,-,-,-,D
1962,20170322:0800,22.4,24,17.9,24,17.8,24,-,-,-,D
1962,20170323:0800,23.3,24,19.2,24,18.5,24,-,-,-,D
1962,20170324:0800,22.5,24,15.3,24,13.8,24,-,-,-,D
1962,20170325:0800,23.1,24,16.5,24,15.4,24,-,-,-,D
1962,20170326:0800,23.7,24,18.0,24,16.5,24,-,-,-,D
1962,20170327:0800,24.7,24,17.9,24,17.5,24,-,-,-,D
1962,20170328:0800,23.9,24,16.7,24,15.7,24,-,-,-,D
1962,20170329:0800,25.9,24,17.6,24,17.8,24,-,-,-,D
1962,20170330:0800,21.2,24,17.6,24,17.2,24,-,-,-,D
1962,20170331:0800,22.1,24,17.1,24,16.6,24,-,-,-,D
1962,20170401:0800,21.7,24,13.4,24,11.8,24,-,-,-,D
1962,20170402:0900,23.8,24,14.6,24,15.6,24,-,-,-,D
1962,20170403:0900,24.6,24,18.7,24,17.6,24,-,-,-,D
1962,20170404:0900,24.5,24,20.6,24,20.0,24,-,-,-,D
