Grid demand trends

From www.emi.ea.govt.nz provided by the Electricity Authority (New Zealand)
Run at: 20200604110922

Parameters
Date range,01 Jan 2010 - 03 Jun 2020
Region type,New Zealand
Time scale,Day
Show,Final pricing demand

Period start,Period end,Trading period,Region ID,Region,Demand (GWh)
05/09/2013,05/09/2013,N/A,NZ,New Zealand,125.962
06/09/2013,06/09/2013,N/A,NZ,New Zealand,119.103
07/09/2013,07/09/2013,N/A,NZ,New Zealand,108.462
08/09/2013,08/09/2013,N/A,NZ,New Zealand,104.113
09/09/2013,09/09/2013,N/A,NZ,New Zealand,115.258
10/09/2013,10/09/2013,N/A,NZ,New Zealand,118.896
11/09/2013,11/09/2013,N/A,NZ,New Zealand,114.152
12/09/2013,12/09/2013,N/A,NZ,New Zealand,116.809
13/09/2013,13/09/2013,N/A,NZ,New Zealand,112.847
14/09/2013,14/09/2013,N/A,NZ,New Zealand,103.176
15/09/2013,15/09/2013,N/A,NZ,New Zealand,105.139
16/09/2013,16/09/2013,N/A,NZ,New Zealand,115.564
17/09/2013,17/09/2013,N/A,NZ,New Zealand,117.111
18/09/2013,18/09/2013,N/A,NZ,New Zealand,117.066
19/09/2013,19/09/2013,N/A,NZ,New Zealand,121.688
20/09/2013,20/09/2013,N/A,NZ,New Zealand,116.422
21/09/2013,21/09/2013,N/A,NZ,New Zealand,106.687
22/09/2013,22/09/2013,N/A,NZ,New Zealand,103.551
23/09/2013,23/09/2013,N/A,NZ,New Zealand,110.918
24/09/2013,24/09/2013,N/A,NZ,New Zealand,117.926
25/09/2013,25/09/2013,N/A,NZ,New Zealand,118.934
26/09/2013,26/09/2013,N/A,NZ,New Zealand,112.567
27/09/2013,27/09/2013,N/A,NZ,New Zealand,111.043
28/09/2013,28/09/2013,N/A,NZ,New Zealand,104.178
29/09/2013,29/09/2013,N/A,NZ,New Zealand,96.329
30/09/2013,30/09/2013,N/A,NZ,New Zealand,110.271
01/10/2013,01/10/2013,N/A,NZ,New Zealand,108.200
02/10/2013,02/10/2013,N/A,NZ,New Zealand,111.096
03/10/2013,03/10/2013,N/A,NZ,New Zealand,110.507
04/10/2013,04/10/2013,N/A,NZ,New Zealand,109.041
05/10/2013,05/10/2013,N/A,NZ,New Zealand,96.103
06/10/2013,06/10/2013,N/A,NZ,New Zealand,97.727
07/10/2013,07/10/2013,N/A,NZ,New Zealand,108.020
08/10/2013,08/10/2013,N/A,NZ,New Zealand,110.245
09/10/2013,09/10/2013,N/A,NZ,New Zealand,116.462
10/10/2013,10/10/2013,N/A,NZ,New Zealand,116.245
11/10/2013,11/10/2013,N/A,NZ,New Zealand,111.986
12/10/2013,12/10/2013,N/A,NZ,New Zealand,101.623
13/10/2013,13/10/2013,N/A,NZ,New Zealand,98.605
14/10/2013,14/10/2013,N/A,NZ,New Zealand,109.554
15/10/2013,15/10/2013,N/A,NZ,New Zealand,110.603
16/10/2013,16/10/2013,N/A,NZ,New Zealand,112.606
17/10/2013,17/10/2013,N/A,NZ,New Zealand,110.290
18/10/2013,18/10/2013,N/A,NZ,New Zealand,110.032
19/10/2013,19/10/2013,N/A,NZ,New Zealand,97.620
20/10/2013,20/10/2013,N/A,NZ,New Zealand,97.608
21/10/2013,21/10/2013,N/A,NZ,New Zealand,110.476
22/10/2013,22/10/2013,N/A,NZ,New Zealand,111.727
23/10/2013,23/10/2013,N/A,NZ,New Zealand,107.182
24/10/2013,24/10/2013,N/A,NZ,New Zealand,111.270
25/10/2013,25/10/2013,N/A,NZ,New Zealand,109.386
26/10/2013,26/10/2013,N/A,NZ,New Zealand,100.197
27/10/2013,27/10/2013,N/A,NZ,New Zealand,97.996
28/10/2013,28/10/2013,N/A,NZ,New Zealand,96.855
29/10/2013,29/10/2013,N/A,NZ,New Zealand,107.426
30/10/2013,30/10/2013,N/A,NZ,New Zealand,111.699
31/10/2013,31/10/2013,N/A,NZ,New Zealand,114.328
01/11/2013,01/11/2013,N/A,NZ,New Zealand,109.568
02/11/2013,02/11/2013,N/A,NZ,New Zealand,99.306
03/11/2013,03/11/2013,N/A,NZ,New Zealand,96.810
04/11/2013,04/11/2013,N/A,NZ,New Zealand,107.512
05/11/2013,05/11/2013,N/A,NZ,New Zealand,107.778
06/11/2013,06/11/2013,N/A,NZ,New Zealand,113.045
07/11/2013,07/11/2013,N/A,NZ,New Zealand,111.763
08/11/2013,08/11/2013,N/A,NZ,New Zealand,108.976
09/11/2013,09/11/2013,N/A,NZ,New Zealand,99.760
10/11/2013,10/11/2013,N/A,NZ,New Zealand,99.831
11/11/2013,11/11/2013,N/A,NZ,New Zealand,113.917
12/11/2013,12/11/2013,N/A,NZ,New Zealand,113.869
13/11/2013,13/11/2013,N/A,NZ,New Zealand,111.553
14/11/2013,14/11/2013,N/A,NZ,New Zealand,111.018
15/11/2013,15/11/2013,N/A,NZ,New Zealand,110.064
16/11/2013,16/11/2013,N/A,NZ,New Zealand,104.010
17/11/2013,17/11/2013,N/A,NZ,New Zealand,98.872
18/11/2013,18/11/2013,N/A,NZ,New Zealand,109.043
19/11/2013,19/11/2013,N/A,NZ,New Zealand,112.386
20/11/2013,20/11/2013,N/A,NZ,New Zealand,110.578
21/11/2013,21/11/2013,N/A,NZ,New Zealand,113.602
22/11/2013,22/11/2013,N/A,NZ,New Zealand,111.642
23/11/2013,23/11/2013,N/A,NZ,New Zealand,101.209
24/11/2013,24/11/2013,N/A,NZ,New Zealand,98.875
25/11/2013,25/11/2013,N/A,NZ,New Zealand,111.980
26/11/2013,26/11/2013,N/A,NZ,New Zealand,114.466
27/11/2013,27/11/2013,N/A,NZ,New Zealand,114.893
28/11/2013,28/11/2013,N/A,NZ,New Zealand,113.051
29/11/2013,29/11/2013,N/A,NZ,New Zealand,109.795
30/11/2013,30/11/2013,N/A,NZ,New Zealand,100.976
01/12/2013,01/12/2013,N/A,NZ,New Zealand,97.890
02/12/2013,02/12/2013,N/A,NZ,New Zealand,107.111
03/12/2013,03/12/2013,N/A,NZ,New Zealand,108.684
04/12/2013,04/12/2013,N/A,NZ,New Zealand,109.907
05/12/2013,05/12/2013,N/A,NZ,New Zealand,111.830
06/12/2013,06/12/2013,N/A,NZ,New Zealand,112.901
07/12/2013,07/12/2013,N/A,NZ,New Zealand,105.600
08/12/2013,08/12/2013,N/A,NZ,New Zealand,102.666
09/12/2013,09/12/2013,N/A,NZ,New Zealand,110.283
10/12/2013,10/12/2013,N/A,NZ,New Zealand,111.086
11/12/2013,11/12/2013,N/A,NZ,New Zealand,111.645
12/12/2013,12/12/2013,N/A,NZ,New Zealand,112.854
13/12/2013,13/12/2013,N/A,NZ,New Zealand,112.010
14/12/2013,14/12/2013,N/A,NZ,New Zealand,102.361
15/12/2013,15/12/2013,N/A,NZ,New Zealand,100.983
16/12/2013,16/12/2013,N/A,NZ,New Zealand,112.533
17/12/2013,17/12/2013,N/A,NZ,New Zealand,110.501
18/12/2013,18/12/2013,N/A,NZ,New Zealand,109.101
19/12/2013,19/12/2013,N/A,NZ,New Zealand,108.931
20/12/2013,20/12/2013,N/A,NZ,New Zealand,103.255
21/12/2013,21/12/2013,N/A,NZ,New Zealand,99.738
22/12/2013,22/12/2013,N/A,NZ,New Zealand,95.397
23/12/2013,23/12/2013,N/A,NZ,New Zealand,100.046
24/12/2013,24/12/2013,N/A,NZ,New Zealand,102.522
25/12/2013,25/12/2013,N/A,NZ,New Zealand,90.567
26/12/2013,26/12/2013,N/A,NZ,New Zealand,88.677
27/12/2013,27/12/2013,N/A,NZ,New Zealand,93.427
28/12/2013,28/12/2013,N/A,NZ,New Zealand,89.433
29/12/2013,29/12/2013,N/A,NZ,New Zealand,88.653
30/12/2013,30/12/2013,N/A,NZ,New Zealand,92.284
31/12/2013,31/12/2013,N/A,NZ,New Zealand,93.055
01/01/2014,01/01/2014,N/A,NZ,New Zealand,84.812
02/01/2014,02/01/2014,N/A,NZ,New Zealand,83.976
03/01/2014,03/01/2014,N/A,NZ,New Zealand,89.318
04/01/2014,04/01/2014,N/A,NZ,New Zealand,89.457
05/01/2014,05/01/2014,N/A,NZ,New Zealand,88.351
06/01/2014,06/01/2014,N/A,NZ,New Zealand,97.088
07/01/2014,07/01/2014,N/A,NZ,New Zealand,102.030
08/01/2014,08/01/2014,N/A,NZ,New Zealand,101.230
09/01/2014,09/01/2014,N/A,NZ,New Zealand,101.994
10/01/2014,10/01/2014,N/A,NZ,New Zealand,101.242
11/01/2014,11/01/2014,N/A,NZ,New Zealand,95.004
12/01/2014,12/01/2014,N/A,NZ,New Zealand,92.206
13/01/2014,13/01/2014,N/A,NZ,New Zealand,103.475
14/01/2014,14/01/2014,N/A,NZ,New Zealand,104.486
15/01/2014,15/01/2014,N/A,NZ,New Zealand,105.570
16/01/2014,16/01/2014,N/A,NZ,New Zealand,106.372
17/01/2014,17/01/2014,N/A,NZ,New Zealand,105.395
18/01/2014,18/01/2014,N/A,NZ,New Zealand,97.938
19/01/2014,19/01/2014,N/A,NZ,New Zealand,94.801
20/01/2014,20/01/2014,N/A,NZ,New Zealand,105.307
21/01/2014,21/01/2014,N/A,NZ,New Zealand,109.185
22/01/2014,22/01/2014,N/A,NZ,New Zealand,107.780
23/01/2014,23/01/2014,N/A,NZ,New Zealand,107.103
24/01/2014,24/01/2014,N/A,NZ,New Zealand,106.229
25/01/2014,25/01/2014,N/A,NZ,New Zealand,96.873
26/01/2014,26/01/2014,N/A,NZ,New Zealand,95.772
27/01/2014,27/01/2014,N/A,NZ,New Zealand,99.384
28/01/2014,28/01/2014,N/A,NZ,New Zealand,105.379
29/01/2014,29/01/2014,N/A,NZ,New Zealand,105.514
30/01/2014,30/01/2014,N/A,NZ,New Zealand,108.093
31/01/2014,31/01/2014,N/A,NZ,New Zealand,107.409
01/02/2014,01/02/2014,N/A,NZ,New Zealand,98.290
02/02/2014,02/02/2014,N/A,NZ,New Zealand,96.611
03/02/2014,03/02/2014,N/A,NZ,New Zealand,108.072
04/02/2014,04/02/2014,N/A,NZ,New Zealand,108.573
05/02/2014,05/02/2014,N/A,NZ,New Zealand,108.921
06/02/2014,06/02/2014,N/A,NZ,New Zealand,98.733
07/02/2014,07/02/2014,N/A,NZ,New Zealand,104.656
08/02/2014,08/02/2014,N/A,NZ,New Zealand,98.253
09/02/2014,09/02/2014,N/A,NZ,New Zealand,96.625
10/02/2014,10/02/2014,N/A,NZ,New Zealand,108.079
11/02/2014,11/02/2014,N/A,NZ,New Zealand,108.150
12/02/2014,12/02/2014,N/A,NZ,New Zealand,106.479
13/02/2014,13/02/2014,N/A,NZ,New Zealand,105.836
14/02/2014,14/02/2014,N/A,NZ,New Zealand,104.807
15/02/2014,15/02/2014,N/A,NZ,New Zealand,95.656
16/02/2014,16/02/2014,N/A,NZ,New Zealand,94.205
17/02/2014,17/02/2014,N/A,NZ,New Zealand,106.431
18/02/2014,18/02/2014,N/A,NZ,New Zealand,110.187
19/02/2014,19/02/2014,N/A,NZ,New Zealand,111.195
20/02/2014,20/02/2014,N/A,NZ,New Zealand,110.108
21/02/2014,21/02/2014,N/A,NZ,New Zealand,109.006
22/02/2014,22/02/2014,N/A,NZ,New Zealand,100.042
23/02/2014,23/02/2014,N/A,NZ,New Zealand,94.740
24/02/2014,24/02/2014,N/A,NZ,New Zealand,106.554
25/02/2014,25/02/2014,N/A,NZ,New Zealand,108.225
26/02/2014,26/02/2014,N/A,NZ,New Zealand,109.735
27/02/2014,27/02/2014,N/A,NZ,New Zealand,109.713
28/02/2014,28/02/2014,N/A,NZ,New Zealand,107.318
01/03/2014,01/03/2014,N/A,NZ,New Zealand,96.304
02/03/2014,02/03/2014,N/A,NZ,New Zealand,92.995
03/03/2014,03/03/2014,N/A,NZ,New Zealand,104.000
04/03/2014,04/03/2014,N/A,NZ,New Zealand,107.396
05/03/2014,05/03/2014,N/A,NZ,New Zealand,107.989
06/03/2014,06/03/2014,N/A,NZ,New Zealand,105.973
07/03/2014,07/03/2014,N/A,NZ,New Zealand,104.099
08/03/2014,08/03/2014,N/A,NZ,New Zealand,94.708
09/03/2014,09/03/2014,N/A,NZ,New Zealand,93.892
10/03/2014,10/03/2014,N/A,NZ,New Zealand,105.388
11/03/2014,11/03/2014,N/A,NZ,New Zealand,107.119
12/03/2014,12/03/2014,N/A,NZ,New Zealand,106.195
13/03/2014,13/03/2014,N/A,NZ,New Zealand,105.551
14/03/2014,14/03/2014,N/A,NZ,New Zealand,103.328
15/03/2014,15/03/2014,N/A,NZ,New Zealand,94.264
16/03/2014,16/03/2014,N/A,NZ,New Zealand,91.774
17/03/2014,17/03/2014,N/A,NZ,New Zealand,101.277
18/03/2014,18/03/2014,N/A,NZ,New Zealand,103.947
19/03/2014,19/03/2014,N/A,NZ,New Zealand,103.441
20/03/2014,20/03/2014,N/A,NZ,New Zealand,102.891
21/03/2014,21/03/2014,N/A,NZ,New Zealand,101.858
22/03/2014,22/03/2014,N/A,NZ,New Zealand,93.818
23/03/2014,23/03/2014,N/A,NZ,New Zealand,90.731
24/03/2014,24/03/2014,N/A,NZ,New Zealand,101.980
25/03/2014,25/03/2014,N/A,NZ,New Zealand,104.624
26/03/2014,26/03/2014,N/A,NZ,New Zealand,104.305
27/03/2014,27/03/2014,N/A,NZ,New Zealand,105.718
28/03/2014,28/03/2014,N/A,NZ,New Zealand,103.577
29/03/2014,29/03/2014,N/A,NZ,New Zealand,92.998
30/03/2014,30/03/2014,N/A,NZ,New Zealand,90.737
31/03/2014,31/03/2014,N/A,NZ,New Zealand,104.427
01/04/2014,01/04/2014,N/A,NZ,New Zealand,106.095
02/04/2014,02/04/2014,N/A,NZ,New Zealand,106.267
03/04/2014,03/04/2014,N/A,NZ,New Zealand,106.286
04/04/2014,04/04/2014,N/A,NZ,New Zealand,104.878
05/04/2014,05/04/2014,N/A,NZ,New Zealand,96.481
06/04/2014,06/04/2014,N/A,NZ,New Zealand,96.806
07/04/2014,07/04/2014,N/A,NZ,New Zealand,105.908
08/04/2014,08/04/2014,N/A,NZ,New Zealand,108.465
09/04/2014,09/04/2014,N/A,NZ,New Zealand,107.341
10/04/2014,10/04/2014,N/A,NZ,New Zealand,106.859
11/04/2014,11/04/2014,N/A,NZ,New Zealand,105.166
12/04/2014,12/04/2014,N/A,NZ,New Zealand,96.356
13/04/2014,13/04/2014,N/A,NZ,New Zealand,95.747
14/04/2014,14/04/2014,N/A,NZ,New Zealand,107.733
15/04/2014,15/04/2014,N/A,NZ,New Zealand,106.559
16/04/2014,16/04/2014,N/A,NZ,New Zealand,107.039
17/04/2014,17/04/2014,N/A,NZ,New Zealand,108.081
18/04/2014,18/04/2014,N/A,NZ,New Zealand,92.235
19/04/2014,19/04/2014,N/A,NZ,New Zealand,89.719
20/04/2014,20/04/2014,N/A,NZ,New Zealand,85.655
21/04/2014,21/04/2014,N/A,NZ,New Zealand,88.154
22/04/2014,22/04/2014,N/A,NZ,New Zealand,102.498
23/04/2014,23/04/2014,N/A,NZ,New Zealand,103.879
24/04/2014,24/04/2014,N/A,NZ,New Zealand,104.977
25/04/2014,25/04/2014,N/A,NZ,New Zealand,92.634
26/04/2014,26/04/2014,N/A,NZ,New Zealand,91.771
27/04/2014,27/04/2014,N/A,NZ,New Zealand,93.510
28/04/2014,28/04/2014,N/A,NZ,New Zealand,105.403
29/04/2014,29/04/2014,N/A,NZ,New Zealand,110.435
30/04/2014,30/04/2014,N/A,NZ,New Zealand,108.831
01/05/2014,01/05/2014,N/A,NZ,New Zealand,109.229
02/05/2014,02/05/2014,N/A,NZ,New Zealand,108.696
03/05/2014,03/05/2014,N/A,NZ,New Zealand,97.315
04/05/2014,04/05/2014,N/A,NZ,New Zealand,95.987
05/05/2014,05/05/2014,N/A,NZ,New Zealand,106.498
06/05/2014,06/05/2014,N/A,NZ,New Zealand,104.776
07/05/2014,07/05/2014,N/A,NZ,New Zealand,105.769
08/05/2014,08/05/2014,N/A,NZ,New Zealand,108.235
09/05/2014,09/05/2014,N/A,NZ,New Zealand,108.178
10/05/2014,10/05/2014,N/A,NZ,New Zealand,100.170
11/05/2014,11/05/2014,N/A,NZ,New Zealand,95.928
12/05/2014,12/05/2014,N/A,NZ,New Zealand,108.649
13/05/2014,13/05/2014,N/A,NZ,New Zealand,111.672
14/05/2014,14/05/2014,N/A,NZ,New Zealand,113.264
15/05/2014,15/05/2014,N/A,NZ,New Zealand,114.140
16/05/2014,16/05/2014,N/A,NZ,New Zealand,110.941
17/05/2014,17/05/2014,N/A,NZ,New Zealand,101.205
18/05/2014,18/05/2014,N/A,NZ,New Zealand,98.392
19/05/2014,19/05/2014,N/A,NZ,New Zealand,108.958
20/05/2014,20/05/2014,N/A,NZ,New Zealand,108.179
21/05/2014,21/05/2014,N/A,NZ,New Zealand,109.102
22/05/2014,22/05/2014,N/A,NZ,New Zealand,110.367
23/05/2014,23/05/2014,N/A,NZ,New Zealand,107.879
24/05/2014,24/05/2014,N/A,NZ,New Zealand,97.496
25/05/2014,25/05/2014,N/A,NZ,New Zealand,97.066
26/05/2014,26/05/2014,N/A,NZ,New Zealand,115.498
27/05/2014,27/05/2014,N/A,NZ,New Zealand,121.410
28/05/2014,28/05/2014,N/A,NZ,New Zealand,120.003
29/05/2014,29/05/2014,N/A,NZ,New Zealand,116.900
30/05/2014,30/05/2014,N/A,NZ,New Zealand,114.963
31/05/2014,31/05/2014,N/A,NZ,New Zealand,106.241
01/06/2014,01/06/2014,N/A,NZ,New Zealand,103.109
02/06/2014,02/06/2014,N/A,NZ,New Zealand,105.146
03/06/2014,03/06/2014,N/A,NZ,New Zealand,115.853
04/06/2014,04/06/2014,N/A,NZ,New Zealand,114.517
05/06/2014,05/06/2014,N/A,NZ,New Zealand,115.423
06/06/2014,06/06/2014,N/A,NZ,New Zealand,113.135
07/06/2014,07/06/2014,N/A,NZ,New Zealand,102.380
08/06/2014,08/06/2014,N/A,NZ,New Zealand,100.681
09/06/2014,09/06/2014,N/A,NZ,New Zealand,112.907
10/06/2014,10/06/2014,N/A,NZ,New Zealand,117.643
11/06/2014,11/06/2014,N/A,NZ,New Zealand,113.963
12/06/2014,12/06/2014,N/A,NZ,New Zealand,114.371
13/06/2014,13/06/2014,N/A,NZ,New Zealand,112.555
14/06/2014,14/06/2014,N/A,NZ,New Zealand,105.451
15/06/2014,15/06/2014,N/A,NZ,New Zealand,103.520
16/06/2014,16/06/2014,N/A,NZ,New Zealand,117.543
17/06/2014,17/06/2014,N/A,NZ,New Zealand,111.184
18/06/2014,18/06/2014,N/A,NZ,New Zealand,111.955
19/06/2014,19/06/2014,N/A,NZ,New Zealand,114.790
20/06/2014,20/06/2014,N/A,NZ,New Zealand,115.494
21/06/2014,21/06/2014,N/A,NZ,New Zealand,104.173
22/06/2014,22/06/2014,N/A,NZ,New Zealand,102.535
23/06/2014,23/06/2014,N/A,NZ,New Zealand,118.245
24/06/2014,24/06/2014,N/A,NZ,New Zealand,116.370
25/06/2014,25/06/2014,N/A,NZ,New Zealand,113.469
26/06/2014,26/06/2014,N/A,NZ,New Zealand,110.675
27/06/2014,27/06/2014,N/A,NZ,New Zealand,111.858
28/06/2014,28/06/2014,N/A,NZ,New Zealand,102.931
29/06/2014,29/06/2014,N/A,NZ,New Zealand,103.462
30/06/2014,30/06/2014,N/A,NZ,New Zealand,113.762
01/07/2014,01/07/2014,N/A,NZ,New Zealand,113.802
02/07/2014,02/07/2014,N/A,NZ,New Zealand,120.043
03/07/2014,03/07/2014,N/A,NZ,New Zealand,123.735
04/07/2014,04/07/2014,N/A,NZ,New Zealand,119.714
05/07/2014,05/07/2014,N/A,NZ,New Zealand,103.943
06/07/2014,06/07/2014,N/A,NZ,New Zealand,104.705
07/07/2014,07/07/2014,N/A,NZ,New Zealand,117.437
08/07/2014,08/07/2014,N/A,NZ,New Zealand,120.670
09/07/2014,09/07/2014,N/A,NZ,New Zealand,118.568
10/07/2014,10/07/2014,N/A,NZ,New Zealand,114.835
11/07/2014,11/07/2014,N/A,NZ,New Zealand,111.592
12/07/2014,12/07/2014,N/A,NZ,New Zealand,104.238
13/07/2014,13/07/2014,N/A,NZ,New Zealand,100.669
14/07/2014,14/07/2014,N/A,NZ,New Zealand,118.396
15/07/2014,15/07/2014,N/A,NZ,New Zealand,119.448
16/07/2014,16/07/2014,N/A,NZ,New Zealand,122.089
17/07/2014,17/07/2014,N/A,NZ,New Zealand,124.303
18/07/2014,18/07/2014,N/A,NZ,New Zealand,124.857
19/07/2014,19/07/2014,N/A,NZ,New Zealand,114.672
20/07/2014,20/07/2014,N/A,NZ,New Zealand,110.288
21/07/2014,21/07/2014,N/A,NZ,New Zealand,124.127
22/07/2014,22/07/2014,N/A,NZ,New Zealand,128.230
23/07/2014,23/07/2014,N/A,NZ,New Zealand,124.663
24/07/2014,24/07/2014,N/A,NZ,New Zealand,124.370
25/07/2014,25/07/2014,N/A,NZ,New Zealand,120.899
26/07/2014,26/07/2014,N/A,NZ,New Zealand,111.383
27/07/2014,27/07/2014,N/A,NZ,New Zealand,110.294
28/07/2014,28/07/2014,N/A,NZ,New Zealand,123.497
29/07/2014,29/07/2014,N/A,NZ,New Zealand,121.632
30/07/2014,30/07/2014,N/A,NZ,New Zealand,114.928
31/07/2014,31/07/2014,N/A,NZ,New Zealand,112.277
01/08/2014,01/08/2014,N/A,NZ,New Zealand,110.207
02/08/2014,02/08/2014,N/A,NZ,New Zealand,100.062
03/08/2014,03/08/2014,N/A,NZ,New Zealand,104.078
04/08/2014,04/08/2014,N/A,NZ,New Zealand,118.742
05/08/2014,05/08/2014,N/A,NZ,New Zealand,118.977
06/08/2014,06/08/2014,N/A,NZ,New Zealand,118.874
07/08/2014,07/08/2014,N/A,NZ,New Zealand,117.311
08/08/2014,08/08/2014,N/A,NZ,New Zealand,119.676
09/08/2014,09/08/2014,N/A,NZ,New Zealand,112.514
10/08/2014,10/08/2014,N/A,NZ,New Zealand,110.266
11/08/2014,11/08/2014,N/A,NZ,New Zealand,118.341
12/08/2014,12/08/2014,N/A,NZ,New Zealand,119.564
13/08/2014,13/08/2014,N/A,NZ,New Zealand,123.073
14/08/2014,14/08/2014,N/A,NZ,New Zealand,124.429
15/08/2014,15/08/2014,N/A,NZ,New Zealand,122.242
16/08/2014,16/08/2014,N/A,NZ,New Zealand,109.267
17/08/2014,17/08/2014,N/A,NZ,New Zealand,107.338
18/08/2014,18/08/2014,N/A,NZ,New Zealand,118.689
19/08/2014,19/08/2014,N/A,NZ,New Zealand,122.235
20/08/2014,20/08/2014,N/A,NZ,New Zealand,118.987
21/08/2014,21/08/2014,N/A,NZ,New Zealand,120.129
22/08/2014,22/08/2014,N/A,NZ,New Zealand,122.191
23/08/2014,23/08/2014,N/A,NZ,New Zealand,110.513
24/08/2014,24/08/2014,N/A,NZ,New Zealand,107.674
25/08/2014,25/08/2014,N/A,NZ,New Zealand,120.410
26/08/2014,26/08/2014,N/A,NZ,New Zealand,119.515
27/08/2014,27/08/2014,N/A,NZ,New Zealand,119.756
28/08/2014,28/08/2014,N/A,NZ,New Zealand,119.121
29/08/2014,29/08/2014,N/A,NZ,New Zealand,117.624
30/08/2014,30/08/2014,N/A,NZ,New Zealand,108.657
31/08/2014,31/08/2014,N/A,NZ,New Zealand,106.615
01/09/2014,01/09/2014,N/A,NZ,New Zealand,121.343
02/09/2014,02/09/2014,N/A,NZ,New Zealand,116.215
03/09/2014,03/09/2014,N/A,NZ,New Zealand,114.471
04/09/2014,04/09/2014,N/A,NZ,New Zealand,115.170
05/09/2014,05/09/2014,N/A,NZ,New Zealand,115.008
06/09/2014,06/09/2014,N/A,NZ,New Zealand,103.774
07/09/2014,07/09/2014,N/A,NZ,New Zealand,99.985
08/09/2014,08/09/2014,N/A,NZ,New Zealand,111.129
09/09/2014,09/09/2014,N/A,NZ,New Zealand,112.999
10/09/2014,10/09/2014,N/A,NZ,New Zealand,112.123
11/09/2014,11/09/2014,N/A,NZ,New Zealand,111.031
12/09/2014,12/09/2014,N/A,NZ,New Zealand,110.426
13/09/2014,13/09/2014,N/A,NZ,New Zealand,101.874
14/09/2014,14/09/2014,N/A,NZ,New Zealand,101.039
15/09/2014,15/09/2014,N/A,NZ,New Zealand,110.383
16/09/2014,16/09/2014,N/A,NZ,New Zealand,110.792
17/09/2014,17/09/2014,N/A,NZ,New Zealand,112.388
18/09/2014,18/09/2014,N/A,NZ,New Zealand,115.346
19/09/2014,19/09/2014,N/A,NZ,New Zealand,108.603
20/09/2014,20/09/2014,N/A,NZ,New Zealand,105.317
21/09/2014,21/09/2014,N/A,NZ,New Zealand,104.993
22/09/2014,22/09/2014,N/A,NZ,New Zealand,118.500
23/09/2014,23/09/2014,N/A,NZ,New Zealand,115.108
24/09/2014,24/09/2014,N/A,NZ,New Zealand,107.853
25/09/2014,25/09/2014,N/A,NZ,New Zealand,109.254
26/09/2014,26/09/2014,N/A,NZ,New Zealand,107.165
27/09/2014,27/09/2014,N/A,NZ,New Zealand,100.925
28/09/2014,28/09/2014,N/A,NZ,New Zealand,97.053
29/09/2014,29/09/2014,N/A,NZ,New Zealand,110.960
30/09/2014,30/09/2014,N/A,NZ,New Zealand,110.849
01/10/2014,01/10/2014,N/A,NZ,New Zealand,110.092
02/10/2014,02/10/2014,N/A,NZ,New Zealand,111.096
03/10/2014,03/10/2014,N/A,NZ,New Zealand,111.510
04/10/2014,04/10/2014,N/A,NZ,New Zealand,105.638
05/10/2014,05/10/2014,N/A,NZ,New Zealand,98.858
06/10/2014,06/10/2014,N/A,NZ,New Zealand,111.162
07/10/2014,07/10/2014,N/A,NZ,New Zealand,109.766
08/10/2014,08/10/2014,N/A,NZ,New Zealand,109.987
09/10/2014,09/10/2014,N/A,NZ,New Zealand,109.861
10/10/2014,10/10/2014,N/A,NZ,New Zealand,108.758
11/10/2014,11/10/2014,N/A,NZ,New Zealand,99.185
12/10/2014,12/10/2014,N/A,NZ,New Zealand,97.327
13/10/2014,13/10/2014,N/A,NZ,New Zealand,108.193
14/10/2014,14/10/2014,N/A,NZ,New Zealand,109.669
15/10/2014,15/10/2014,N/A,NZ,New Zealand,110.432
16/10/2014,16/10/2014,N/A,NZ,New Zealand,110.426
17/10/2014,17/10/2014,N/A,NZ,New Zealand,107.586
18/10/2014,18/10/2014,N/A,NZ,New Zealand,101.100
19/10/2014,19/10/2014,N/A,NZ,New Zealand,98.436
20/10/2014,20/10/2014,N/A,NZ,New Zealand,108.046
21/10/2014,21/10/2014,N/A,NZ,New Zealand,109.589
22/10/2014,22/10/2014,N/A,NZ,New Zealand,109.758
23/10/2014,23/10/2014,N/A,NZ,New Zealand,108.075
24/10/2014,24/10/2014,N/A,NZ,New Zealand,107.806
25/10/2014,25/10/2014,N/A,NZ,New Zealand,99.441
26/10/2014,26/10/2014,N/A,NZ,New Zealand,96.010
27/10/2014,27/10/2014,N/A,NZ,New Zealand,100.223
28/10/2014,28/10/2014,N/A,NZ,New Zealand,110.761
29/10/2014,29/10/2014,N/A,NZ,New Zealand,108.021
30/10/2014,30/10/2014,N/A,NZ,New Zealand,109.157
31/10/2014,31/10/2014,N/A,NZ,New Zealand,107.708
01/11/2014,01/11/2014,N/A,NZ,New Zealand,97.892
02/11/2014,02/11/2014,N/A,NZ,New Zealand,95.719
03/11/2014,03/11/2014,N/A,NZ,New Zealand,106.037
04/11/2014,04/11/2014,N/A,NZ,New Zealand,110.166
05/11/2014,05/11/2014,N/A,NZ,New Zealand,112.127
06/11/2014,06/11/2014,N/A,NZ,New Zealand,112.658
07/11/2014,07/11/2014,N/A,NZ,New Zealand,109.283
08/11/2014,08/11/2014,N/A,NZ,New Zealand,100.036
09/11/2014,09/11/2014,N/A,NZ,New Zealand,96.320
10/11/2014,10/11/2014,N/A,NZ,New Zealand,105.612
11/11/2014,11/11/2014,N/A,NZ,New Zealand,107.143
