Grid demand trends

From www.emi.ea.govt.nz provided by the Electricity Authority (New Zealand)
Run at: 20200429171210

Parameters
Date range,01 Jan 2010 - 28 Apr 2020
Region type,Zone
Time scale,Day
Show,Final pricing demand

Period start,Period end,Trading period,Region ID,Region,Demand (GWh)
27/03/2019,27/03/2019,N/A,LNI,Lower North Island,12.660
27/03/2019,27/03/2019,N/A,USI,Upper South Island,15.482
27/03/2019,27/03/2019,N/A,LSI,Lower South Island,23.594
28/03/2019,28/03/2019,N/A,UNI,Upper North Island,30.954
28/03/2019,28/03/2019,N/A,CNI,Central North Island,23.105
28/03/2019,28/03/2019,N/A,LNI,Lower North Island,12.773
28/03/2019,28/03/2019,N/A,USI,Upper South Island,15.447
28/03/2019,28/03/2019,N/A,LSI,Lower South Island,24.507
29/03/2019,29/03/2019,N/A,UNI,Upper North Island,30.407
29/03/2019,29/03/2019,N/A,CNI,Central North Island,22.276
29/03/2019,29/03/2019,N/A,LNI,Lower North Island,12.905
29/03/2019,29/03/2019,N/A,USI,Upper South Island,15.383
29/03/2019,29/03/2019,N/A,LSI,Lower South Island,24.508
30/03/2019,30/03/2019,N/A,UNI,Upper North Island,27.096
30/03/2019,30/03/2019,N/A,CNI,Central North Island,21.055
30/03/2019,30/03/2019,N/A,LNI,Lower North Island,11.611
30/03/2019,30/03/2019,N/A,USI,Upper South Island,13.973
30/03/2019,30/03/2019,N/A,LSI,Lower South Island,23.785
31/03/2019,31/03/2019,N/A,UNI,Upper North Island,26.205
31/03/2019,31/03/2019,N/A,CNI,Central North Island,20.394
31/03/2019,31/03/2019,N/A,LNI,Lower North Island,11.783
31/03/2019,31/03/2019,N/A,USI,Upper South Island,13.885
31/03/2019,31/03/2019,N/A,LSI,Lower South Island,22.711
01/04/2019,01/04/2019,N/A,UNI,Upper North Island,31.208
01/04/2019,01/04/2019,N/A,CNI,Central North Island,23.183
01/04/2019,01/04/2019,N/A,LNI,Lower North Island,12.845
01/04/2019,01/04/2019,N/A,USI,Upper South Island,15.813
01/04/2019,01/04/2019,N/A,LSI,Lower South Island,23.238
02/04/2019,02/04/2019,N/A,UNI,Upper North Island,30.709
02/04/2019,02/04/2019,N/A,CNI,Central North Island,23.012
02/04/2019,02/04/2019,N/A,LNI,Lower North Island,13.034
02/04/2019,02/04/2019,N/A,USI,Upper South Island,16.522
02/04/2019,02/04/2019,N/A,LSI,Lower South Island,24.669
03/04/2019,03/04/2019,N/A,UNI,Upper North Island,30.549
03/04/2019,03/04/2019,N/A,CNI,Central North Island,22.543
03/04/2019,03/04/2019,N/A,LNI,Lower North Island,13.489
03/04/2019,03/04/2019,N/A,USI,Upper South Island,16.330
03/04/2019,03/04/2019,N/A,LSI,Lower South Island,25.147
04/04/2019,04/04/2019,N/A,UNI,Upper North Island,30.169
04/04/2019,04/04/2019,N/A,CNI,Central North Island,23.344
04/04/2019,04/04/2019,N/A,LNI,Lower North Island,14.341
04/04/2019,04/04/2019,N/A,USI,Upper South Island,15.820
04/04/2019,04/04/2019,N/A,LSI,Lower South Island,24.958
05/04/2019,05/04/2019,N/A,UNI,Upper North Island,30.051
05/04/2019,05/04/2019,N/A,CNI,Central North Island,23.663
05/04/2019,05/04/2019,N/A,LNI,Lower North Island,14.189
05/04/2019,05/04/2019,N/A,USI,Upper South Island,16.315
05/04/2019,05/04/2019,N/A,LSI,Lower South Island,25.361
06/04/2019,06/04/2019,N/A,UNI,Upper North Island,27.238
06/04/2019,06/04/2019,N/A,CNI,Central North Island,21.968
06/04/2019,06/04/2019,N/A,LNI,Lower North Island,13.384
06/04/2019,06/04/2019,N/A,USI,Upper South Island,15.066
06/04/2019,06/04/2019,N/A,LSI,Lower South Island,24.282
07/04/2019,07/04/2019,N/A,UNI,Upper North Island,27.314
07/04/2019,07/04/2019,N/A,CNI,Central North Island,22.817
07/04/2019,07/04/2019,N/A,LNI,Lower North Island,14.099
07/04/2019,07/04/2019,N/A,USI,Upper South Island,15.399
07/04/2019,07/04/2019,N/A,LSI,Lower South Island,24.838
08/04/2019,08/04/2019,N/A,UNI,Upper North Island,30.365
08/04/2019,08/04/2019,N/A,CNI,Central North Island,23.488
08/04/2019,08/04/2019,N/A,LNI,Lower North Island,14.289
08/04/2019,08/04/2019,N/A,USI,Upper South Island,15.604
08/04/2019,08/04/2019,N/A,LSI,Lower South Island,24.158
09/04/2019,09/04/2019,N/A,UNI,Upper North Island,30.794
09/04/2019,09/04/2019,N/A,CNI,Central North Island,23.022
09/04/2019,09/04/2019,N/A,LNI,Lower North Island,14.396
09/04/2019,09/04/2019,N/A,USI,Upper South Island,15.604
09/04/2019,09/04/2019,N/A,LSI,Lower South Island,23.883
10/04/2019,10/04/2019,N/A,UNI,Upper North Island,30.515
10/04/2019,10/04/2019,N/A,CNI,Central North Island,23.377
10/04/2019,10/04/2019,N/A,LNI,Lower North Island,12.757
10/04/2019,10/04/2019,N/A,USI,Upper South Island,15.063
10/04/2019,10/04/2019,N/A,LSI,Lower South Island,24.693
11/04/2019,11/04/2019,N/A,UNI,Upper North Island,30.774
11/04/2019,11/04/2019,N/A,CNI,Central North Island,23.023
11/04/2019,11/04/2019,N/A,LNI,Lower North Island,14.315
11/04/2019,11/04/2019,N/A,USI,Upper South Island,15.550
11/04/2019,11/04/2019,N/A,LSI,Lower South Island,24.818
12/04/2019,12/04/2019,N/A,UNI,Upper North Island,30.532
12/04/2019,12/04/2019,N/A,CNI,Central North Island,22.592
12/04/2019,12/04/2019,N/A,LNI,Lower North Island,14.346
12/04/2019,12/04/2019,N/A,USI,Upper South Island,15.659
12/04/2019,12/04/2019,N/A,LSI,Lower South Island,24.796
13/04/2019,13/04/2019,N/A,UNI,Upper North Island,27.191
13/04/2019,13/04/2019,N/A,CNI,Central North Island,21.708
13/04/2019,13/04/2019,N/A,LNI,Lower North Island,13.689
13/04/2019,13/04/2019,N/A,USI,Upper South Island,13.954
13/04/2019,13/04/2019,N/A,LSI,Lower South Island,24.060
14/04/2019,14/04/2019,N/A,UNI,Upper North Island,26.993
14/04/2019,14/04/2019,N/A,CNI,Central North Island,21.584
14/04/2019,14/04/2019,N/A,LNI,Lower North Island,13.267
14/04/2019,14/04/2019,N/A,USI,Upper South Island,14.366
14/04/2019,14/04/2019,N/A,LSI,Lower South Island,23.566
15/04/2019,15/04/2019,N/A,UNI,Upper North Island,30.658
15/04/2019,15/04/2019,N/A,CNI,Central North Island,24.032
15/04/2019,15/04/2019,N/A,LNI,Lower North Island,14.410
15/04/2019,15/04/2019,N/A,USI,Upper South Island,15.698
15/04/2019,15/04/2019,N/A,LSI,Lower South Island,24.632
16/04/2019,16/04/2019,N/A,UNI,Upper North Island,31.171
16/04/2019,16/04/2019,N/A,CNI,Central North Island,23.890
16/04/2019,16/04/2019,N/A,LNI,Lower North Island,14.826
16/04/2019,16/04/2019,N/A,USI,Upper South Island,15.897
16/04/2019,16/04/2019,N/A,LSI,Lower South Island,25.370
17/04/2019,17/04/2019,N/A,UNI,Upper North Island,30.778
17/04/2019,17/04/2019,N/A,CNI,Central North Island,22.999
17/04/2019,17/04/2019,N/A,LNI,Lower North Island,14.997
17/04/2019,17/04/2019,N/A,USI,Upper South Island,16.035
17/04/2019,17/04/2019,N/A,LSI,Lower South Island,25.567
18/04/2019,18/04/2019,N/A,UNI,Upper North Island,30.456
18/04/2019,18/04/2019,N/A,CNI,Central North Island,23.937
18/04/2019,18/04/2019,N/A,LNI,Lower North Island,14.625
18/04/2019,18/04/2019,N/A,USI,Upper South Island,15.796
18/04/2019,18/04/2019,N/A,LSI,Lower South Island,25.229
19/04/2019,19/04/2019,N/A,UNI,Upper North Island,25.519
19/04/2019,19/04/2019,N/A,CNI,Central North Island,21.959
19/04/2019,19/04/2019,N/A,LNI,Lower North Island,12.455
19/04/2019,19/04/2019,N/A,USI,Upper South Island,13.220
19/04/2019,19/04/2019,N/A,LSI,Lower South Island,23.688
20/04/2019,20/04/2019,N/A,UNI,Upper North Island,25.405
20/04/2019,20/04/2019,N/A,CNI,Central North Island,21.805
20/04/2019,20/04/2019,N/A,LNI,Lower North Island,11.016
20/04/2019,20/04/2019,N/A,USI,Upper South Island,13.224
20/04/2019,20/04/2019,N/A,LSI,Lower South Island,23.672
21/04/2019,21/04/2019,N/A,UNI,Upper North Island,24.371
21/04/2019,21/04/2019,N/A,CNI,Central North Island,21.065
21/04/2019,21/04/2019,N/A,LNI,Lower North Island,12.023
21/04/2019,21/04/2019,N/A,USI,Upper South Island,13.270
21/04/2019,21/04/2019,N/A,LSI,Lower South Island,23.851
22/04/2019,22/04/2019,N/A,UNI,Upper North Island,26.136
22/04/2019,22/04/2019,N/A,CNI,Central North Island,22.149
22/04/2019,22/04/2019,N/A,LNI,Lower North Island,12.845
22/04/2019,22/04/2019,N/A,USI,Upper South Island,13.600
22/04/2019,22/04/2019,N/A,LSI,Lower South Island,23.682
23/04/2019,23/04/2019,N/A,UNI,Upper North Island,30.258
23/04/2019,23/04/2019,N/A,CNI,Central North Island,23.436
23/04/2019,23/04/2019,N/A,LNI,Lower North Island,14.023
23/04/2019,23/04/2019,N/A,USI,Upper South Island,14.737
23/04/2019,23/04/2019,N/A,LSI,Lower South Island,24.082
24/04/2019,24/04/2019,N/A,UNI,Upper North Island,29.948
24/04/2019,24/04/2019,N/A,CNI,Central North Island,23.395
24/04/2019,24/04/2019,N/A,LNI,Lower North Island,14.358
24/04/2019,24/04/2019,N/A,USI,Upper South Island,15.063
24/04/2019,24/04/2019,N/A,LSI,Lower South Island,24.691
25/04/2019,25/04/2019,N/A,UNI,Upper North Island,26.517
25/04/2019,25/04/2019,N/A,CNI,Central North Island,21.620
25/04/2019,25/04/2019,N/A,LNI,Lower North Island,12.149
25/04/2019,25/04/2019,N/A,USI,Upper South Island,13.174
25/04/2019,25/04/2019,N/A,LSI,Lower South Island,23.127
26/04/2019,26/04/2019,N/A,UNI,Upper North Island,29.131
26/04/2019,26/04/2019,N/A,CNI,Central North Island,21.709
26/04/2019,26/04/2019,N/A,LNI,Lower North Island,12.018
26/04/2019,26/04/2019,N/A,USI,Upper South Island,14.174
26/04/2019,26/04/2019,N/A,LSI,Lower South Island,23.133
27/04/2019,27/04/2019,N/A,UNI,Upper North Island,26.175
27/04/2019,27/04/2019,N/A,CNI,Central North Island,21.300
27/04/2019,27/04/2019,N/A,LNI,Lower North Island,11.187
27/04/2019,27/04/2019,N/A,USI,Upper South Island,12.684
27/04/2019,27/04/2019,N/A,LSI,Lower South Island,22.959
28/04/2019,28/04/2019,N/A,UNI,Upper North Island,26.497
28/04/2019,28/04/2019,N/A,CNI,Central North Island,21.784
28/04/2019,28/04/2019,N/A,LNI,Lower North Island,11.151
28/04/2019,28/04/2019,N/A,USI,Upper South Island,12.816
28/04/2019,28/04/2019,N/A,LSI,Lower South Island,23.734
29/04/2019,29/04/2019,N/A,UNI,Upper North Island,31.545
29/04/2019,29/04/2019,N/A,CNI,Central North Island,22.746
29/04/2019,29/04/2019,N/A,LNI,Lower North Island,13.506
29/04/2019,29/04/2019,N/A,USI,Upper South Island,16.148
29/04/2019,29/04/2019,N/A,LSI,Lower South Island,24.974
30/04/2019,30/04/2019,N/A,UNI,Upper North Island,32.059
30/04/2019,30/04/2019,N/A,CNI,Central North Island,23.571
30/04/2019,30/04/2019,N/A,LNI,Lower North Island,15.186
30/04/2019,30/04/2019,N/A,USI,Upper South Island,16.629
30/04/2019,30/04/2019,N/A,LSI,Lower South Island,24.907
01/05/2019,01/05/2019,N/A,UNI,Upper North Island,32.415
01/05/2019,01/05/2019,N/A,CNI,Central North Island,24.407
01/05/2019,01/05/2019,N/A,LNI,Lower North Island,15.931
01/05/2019,01/05/2019,N/A,USI,Upper South Island,16.648
01/05/2019,01/05/2019,N/A,LSI,Lower South Island,24.769
02/05/2019,02/05/2019,N/A,UNI,Upper North Island,32.559
02/05/2019,02/05/2019,N/A,CNI,Central North Island,23.497
02/05/2019,02/05/2019,N/A,LNI,Lower North Island,15.651
02/05/2019,02/05/2019,N/A,USI,Upper South Island,16.020
02/05/2019,02/05/2019,N/A,LSI,Lower South Island,24.321
03/05/2019,03/05/2019,N/A,UNI,Upper North Island,31.095
03/05/2019,03/05/2019,N/A,CNI,Central North Island,23.866
03/05/2019,03/05/2019,N/A,LNI,Lower North Island,15.485
03/05/2019,03/05/2019,N/A,USI,Upper South Island,15.214
03/05/2019,03/05/2019,N/A,LSI,Lower South Island,24.436
04/05/2019,04/05/2019,N/A,UNI,Upper North Island,27.785
04/05/2019,04/05/2019,N/A,CNI,Central North Island,22.403
04/05/2019,04/05/2019,N/A,LNI,Lower North Island,12.845
04/05/2019,04/05/2019,N/A,USI,Upper South Island,13.749
04/05/2019,04/05/2019,N/A,LSI,Lower South Island,22.881
05/05/2019,05/05/2019,N/A,UNI,Upper North Island,26.785
05/05/2019,05/05/2019,N/A,CNI,Central North Island,22.540
05/05/2019,05/05/2019,N/A,LNI,Lower North Island,12.261
05/05/2019,05/05/2019,N/A,USI,Upper South Island,13.714
05/05/2019,05/05/2019,N/A,LSI,Lower South Island,23.218
06/05/2019,06/05/2019,N/A,UNI,Upper North Island,31.618
06/05/2019,06/05/2019,N/A,CNI,Central North Island,23.942
06/05/2019,06/05/2019,N/A,LNI,Lower North Island,14.761
06/05/2019,06/05/2019,N/A,USI,Upper South Island,15.638
06/05/2019,06/05/2019,N/A,LSI,Lower South Island,24.610
07/05/2019,07/05/2019,N/A,UNI,Upper North Island,31.992
07/05/2019,07/05/2019,N/A,CNI,Central North Island,23.620
07/05/2019,07/05/2019,N/A,LNI,Lower North Island,15.215
07/05/2019,07/05/2019,N/A,USI,Upper South Island,16.080
07/05/2019,07/05/2019,N/A,LSI,Lower South Island,24.574
08/05/2019,08/05/2019,N/A,UNI,Upper North Island,31.719
08/05/2019,08/05/2019,N/A,CNI,Central North Island,23.052
08/05/2019,08/05/2019,N/A,LNI,Lower North Island,14.871
08/05/2019,08/05/2019,N/A,USI,Upper South Island,15.969
08/05/2019,08/05/2019,N/A,LSI,Lower South Island,24.489
09/05/2019,09/05/2019,N/A,UNI,Upper North Island,31.233
09/05/2019,09/05/2019,N/A,CNI,Central North Island,22.295
09/05/2019,09/05/2019,N/A,LNI,Lower North Island,13.821
09/05/2019,09/05/2019,N/A,USI,Upper South Island,15.729
09/05/2019,09/05/2019,N/A,LSI,Lower South Island,24.527
10/05/2019,10/05/2019,N/A,UNI,Upper North Island,31.068
10/05/2019,10/05/2019,N/A,CNI,Central North Island,22.446
10/05/2019,10/05/2019,N/A,LNI,Lower North Island,13.097
10/05/2019,10/05/2019,N/A,USI,Upper South Island,14.830
10/05/2019,10/05/2019,N/A,LSI,Lower South Island,23.672
11/05/2019,11/05/2019,N/A,UNI,Upper North Island,27.736
11/05/2019,11/05/2019,N/A,CNI,Central North Island,21.435
11/05/2019,11/05/2019,N/A,LNI,Lower North Island,11.969
11/05/2019,11/05/2019,N/A,USI,Upper South Island,14.284
11/05/2019,11/05/2019,N/A,LSI,Lower South Island,23.106
12/05/2019,12/05/2019,N/A,UNI,Upper North Island,27.399
12/05/2019,12/05/2019,N/A,CNI,Central North Island,20.335
12/05/2019,12/05/2019,N/A,LNI,Lower North Island,11.917
12/05/2019,12/05/2019,N/A,USI,Upper South Island,14.032
12/05/2019,12/05/2019,N/A,LSI,Lower South Island,23.392
13/05/2019,13/05/2019,N/A,UNI,Upper North Island,31.597
13/05/2019,13/05/2019,N/A,CNI,Central North Island,22.449
13/05/2019,13/05/2019,N/A,LNI,Lower North Island,14.216
13/05/2019,13/05/2019,N/A,USI,Upper South Island,15.748
13/05/2019,13/05/2019,N/A,LSI,Lower South Island,24.401
14/05/2019,14/05/2019,N/A,UNI,Upper North Island,32.589
14/05/2019,14/05/2019,N/A,CNI,Central North Island,23.938
14/05/2019,14/05/2019,N/A,LNI,Lower North Island,14.112
14/05/2019,14/05/2019,N/A,USI,Upper South Island,16.764
14/05/2019,14/05/2019,N/A,LSI,Lower South Island,24.884
15/05/2019,15/05/2019,N/A,UNI,Upper North Island,32.347
15/05/2019,15/05/2019,N/A,CNI,Central North Island,22.748
15/05/2019,15/05/2019,N/A,LNI,Lower North Island,13.493
15/05/2019,15/05/2019,N/A,USI,Upper South Island,16.244
15/05/2019,15/05/2019,N/A,LSI,Lower South Island,24.628
16/05/2019,16/05/2019,N/A,UNI,Upper North Island,31.913
16/05/2019,16/05/2019,N/A,CNI,Central North Island,22.387
16/05/2019,16/05/2019,N/A,LNI,Lower North Island,13.482
16/05/2019,16/05/2019,N/A,USI,Upper South Island,17.168
16/05/2019,16/05/2019,N/A,LSI,Lower South Island,25.490
17/05/2019,17/05/2019,N/A,UNI,Upper North Island,31.821
17/05/2019,17/05/2019,N/A,CNI,Central North Island,23.415
17/05/2019,17/05/2019,N/A,LNI,Lower North Island,15.662
17/05/2019,17/05/2019,N/A,USI,Upper South Island,17.275
17/05/2019,17/05/2019,N/A,LSI,Lower South Island,24.910
18/05/2019,18/05/2019,N/A,UNI,Upper North Island,29.232
18/05/2019,18/05/2019,N/A,CNI,Central North Island,23.564
18/05/2019,18/05/2019,N/A,LNI,Lower North Island,12.580
18/05/2019,18/05/2019,N/A,USI,Upper South Island,15.897
18/05/2019,18/05/2019,N/A,LSI,Lower South Island,23.365
19/05/2019,19/05/2019,N/A,UNI,Upper North Island,28.457
19/05/2019,19/05/2019,N/A,CNI,Central North Island,20.946
19/05/2019,19/05/2019,N/A,LNI,Lower North Island,12.482
19/05/2019,19/05/2019,N/A,USI,Upper South Island,15.088
19/05/2019,19/05/2019,N/A,LSI,Lower South Island,23.447
20/05/2019,20/05/2019,N/A,UNI,Upper North Island,33.210
20/05/2019,20/05/2019,N/A,CNI,Central North Island,23.319
20/05/2019,20/05/2019,N/A,LNI,Lower North Island,14.516
20/05/2019,20/05/2019,N/A,USI,Upper South Island,17.127
20/05/2019,20/05/2019,N/A,LSI,Lower South Island,23.934
21/05/2019,21/05/2019,N/A,UNI,Upper North Island,33.276
21/05/2019,21/05/2019,N/A,CNI,Central North Island,24.376
21/05/2019,21/05/2019,N/A,LNI,Lower North Island,14.431
21/05/2019,21/05/2019,N/A,USI,Upper South Island,16.860
21/05/2019,21/05/2019,N/A,LSI,Lower South Island,24.339
22/05/2019,22/05/2019,N/A,UNI,Upper North Island,32.781
22/05/2019,22/05/2019,N/A,CNI,Central North Island,24.231
22/05/2019,22/05/2019,N/A,LNI,Lower North Island,13.906
22/05/2019,22/05/2019,N/A,USI,Upper South Island,17.332
22/05/2019,22/05/2019,N/A,LSI,Lower South Island,23.958
23/05/2019,23/05/2019,N/A,UNI,Upper North Island,32.828
23/05/2019,23/05/2019,N/A,CNI,Central North Island,23.922
23/05/2019,23/05/2019,N/A,LNI,Lower North Island,15.267
23/05/2019,23/05/2019,N/A,USI,Upper South Island,16.994
23/05/2019,23/05/2019,N/A,LSI,Lower South Island,23.842
24/05/2019,24/05/2019,N/A,UNI,Upper North Island,32.255
24/05/2019,24/05/2019,N/A,CNI,Central North Island,24.535
24/05/2019,24/05/2019,N/A,LNI,Lower North Island,14.117
24/05/2019,24/05/2019,N/A,USI,Upper South Island,16.511
24/05/2019,24/05/2019,N/A,LSI,Lower South Island,24.065
25/05/2019,25/05/2019,N/A,UNI,Upper North Island,28.953
25/05/2019,25/05/2019,N/A,CNI,Central North Island,23.512
25/05/2019,25/05/2019,N/A,LNI,Lower North Island,12.057
25/05/2019,25/05/2019,N/A,USI,Upper South Island,15.531
25/05/2019,25/05/2019,N/A,LSI,Lower South Island,22.491
26/05/2019,26/05/2019,N/A,UNI,Upper North Island,28.611
26/05/2019,26/05/2019,N/A,CNI,Central North Island,22.515
26/05/2019,26/05/2019,N/A,LNI,Lower North Island,11.843
26/05/2019,26/05/2019,N/A,USI,Upper South Island,14.638
26/05/2019,26/05/2019,N/A,LSI,Lower South Island,22.471
27/05/2019,27/05/2019,N/A,UNI,Upper North Island,31.869
27/05/2019,27/05/2019,N/A,CNI,Central North Island,24.827
27/05/2019,27/05/2019,N/A,LNI,Lower North Island,13.797
27/05/2019,27/05/2019,N/A,USI,Upper South Island,16.599
27/05/2019,27/05/2019,N/A,LSI,Lower South Island,23.779
28/05/2019,28/05/2019,N/A,UNI,Upper North Island,32.594
28/05/2019,28/05/2019,N/A,CNI,Central North Island,23.776
28/05/2019,28/05/2019,N/A,LNI,Lower North Island,14.488
28/05/2019,28/05/2019,N/A,USI,Upper South Island,16.405
28/05/2019,28/05/2019,N/A,LSI,Lower South Island,23.887
29/05/2019,29/05/2019,N/A,UNI,Upper North Island,32.372
29/05/2019,29/05/2019,N/A,CNI,Central North Island,23.217
29/05/2019,29/05/2019,N/A,LNI,Lower North Island,13.352
29/05/2019,29/05/2019,N/A,USI,Upper South Island,15.640
29/05/2019,29/05/2019,N/A,LSI,Lower South Island,23.295
30/05/2019,30/05/2019,N/A,UNI,Upper North Island,32.154
30/05/2019,30/05/2019,N/A,CNI,Central North Island,23.842
30/05/2019,30/05/2019,N/A,LNI,Lower North Island,13.426
30/05/2019,30/05/2019,N/A,USI,Upper South Island,15.167
30/05/2019,30/05/2019,N/A,LSI,Lower South Island,23.811
31/05/2019,31/05/2019,N/A,UNI,Upper North Island,33.249
31/05/2019,31/05/2019,N/A,CNI,Central North Island,24.086
31/05/2019,31/05/2019,N/A,LNI,Lower North Island,13.832
31/05/2019,31/05/2019,N/A,USI,Upper South Island,15.817
31/05/2019,31/05/2019,N/A,LSI,Lower South Island,24.794
01/06/2019,01/06/2019,N/A,UNI,Upper North Island,31.072
01/06/2019,01/06/2019,N/A,CNI,Central North Island,23.261
01/06/2019,01/06/2019,N/A,LNI,Lower North Island,13.627
01/06/2019,01/06/2019,N/A,USI,Upper South Island,16.559
01/06/2019,01/06/2019,N/A,LSI,Lower South Island,24.116
02/06/2019,02/06/2019,N/A,UNI,Upper North Island,30.134
02/06/2019,02/06/2019,N/A,CNI,Central North Island,22.613
02/06/2019,02/06/2019,N/A,LNI,Lower North Island,14.806
02/06/2019,02/06/2019,N/A,USI,Upper South Island,16.590
02/06/2019,02/06/2019,N/A,LSI,Lower South Island,23.481
03/06/2019,03/06/2019,N/A,UNI,Upper North Island,31.500
03/06/2019,03/06/2019,N/A,CNI,Central North Island,23.728
03/06/2019,03/06/2019,N/A,LNI,Lower North Island,14.034
03/06/2019,03/06/2019,N/A,USI,Upper South Island,16.598
03/06/2019,03/06/2019,N/A,LSI,Lower South Island,23.077
04/06/2019,04/06/2019,N/A,UNI,Upper North Island,35.374
04/06/2019,04/06/2019,N/A,CNI,Central North Island,25.216
04/06/2019,04/06/2019,N/A,LNI,Lower North Island,15.162
04/06/2019,04/06/2019,N/A,USI,Upper South Island,19.022
04/06/2019,04/06/2019,N/A,LSI,Lower South Island,24.378
05/06/2019,05/06/2019,N/A,UNI,Upper North Island,35.132
05/06/2019,05/06/2019,N/A,CNI,Central North Island,24.719
05/06/2019,05/06/2019,N/A,LNI,Lower North Island,16.603
05/06/2019,05/06/2019,N/A,USI,Upper South Island,20.253
05/06/2019,05/06/2019,N/A,LSI,Lower South Island,25.078
06/06/2019,06/06/2019,N/A,UNI,Upper North Island,35.442
06/06/2019,06/06/2019,N/A,CNI,Central North Island,24.447
06/06/2019,06/06/2019,N/A,LNI,Lower North Island,15.985
06/06/2019,06/06/2019,N/A,USI,Upper South Island,20.147
06/06/2019,06/06/2019,N/A,LSI,Lower South Island,24.382
07/06/2019,07/06/2019,N/A,UNI,Upper North Island,36.315
07/06/2019,07/06/2019,N/A,CNI,Central North Island,24.224
07/06/2019,07/06/2019,N/A,LNI,Lower North Island,16.042
07/06/2019,07/06/2019,N/A,USI,Upper South Island,18.262
07/06/2019,07/06/2019,N/A,LSI,Lower South Island,23.577
08/06/2019,08/06/2019,N/A,UNI,Upper North Island,32.057
08/06/2019,08/06/2019,N/A,CNI,Central North Island,23.159
08/06/2019,08/06/2019,N/A,LNI,Lower North Island,14.253
08/06/2019,08/06/2019,N/A,USI,Upper South Island,16.106
08/06/2019,08/06/2019,N/A,LSI,Lower South Island,22.666
09/06/2019,09/06/2019,N/A,UNI,Upper North Island,30.239
09/06/2019,09/06/2019,N/A,CNI,Central North Island,22.313
09/06/2019,09/06/2019,N/A,LNI,Lower North Island,14.135
09/06/2019,09/06/2019,N/A,USI,Upper South Island,16.657
09/06/2019,09/06/2019,N/A,LSI,Lower South Island,22.922
10/06/2019,10/06/2019,N/A,UNI,Upper North Island,34.794
10/06/2019,10/06/2019,N/A,CNI,Central North Island,23.101
10/06/2019,10/06/2019,N/A,LNI,Lower North Island,14.839
10/06/2019,10/06/2019,N/A,USI,Upper South Island,17.146
10/06/2019,10/06/2019,N/A,LSI,Lower South Island,23.910
11/06/2019,11/06/2019,N/A,UNI,Upper North Island,34.536
11/06/2019,11/06/2019,N/A,CNI,Central North Island,24.500
11/06/2019,11/06/2019,N/A,LNI,Lower North Island,15.074
11/06/2019,11/06/2019,N/A,USI,Upper South Island,17.594
11/06/2019,11/06/2019,N/A,LSI,Lower South Island,24.034
12/06/2019,12/06/2019,N/A,UNI,Upper North Island,35.230
12/06/2019,12/06/2019,N/A,CNI,Central North Island,25.089
12/06/2019,12/06/2019,N/A,LNI,Lower North Island,15.874
12/06/2019,12/06/2019,N/A,USI,Upper South Island,17.290
12/06/2019,12/06/2019,N/A,LSI,Lower South Island,24.361
13/06/2019,13/06/2019,N/A,UNI,Upper North Island,35.698
13/06/2019,13/06/2019,N/A,CNI,Central North Island,24.355
13/06/2019,13/06/2019,N/A,LNI,Lower North Island,15.341
13/06/2019,13/06/2019,N/A,USI,Upper South Island,16.750
13/06/2019,13/06/2019,N/A,LSI,Lower South Island,24.143
14/06/2019,14/06/2019,N/A,UNI,Upper North Island,35.079
14/06/2019,14/06/2019,N/A,CNI,Central North Island,23.682
14/06/2019,14/06/2019,N/A,LNI,Lower North Island,14.614
14/06/2019,14/06/2019,N/A,USI,Upper South Island,16.529
14/06/2019,14/06/2019,N/A,LSI,Lower South Island,23.873
15/06/2019,15/06/2019,N/A,UNI,Upper North Island,30.492
15/06/2019,15/06/2019,N/A,CNI,Central North Island,21.179
15/06/2019,15/06/2019,N/A,LNI,Lower North Island,14.533
15/06/2019,15/06/2019,N/A,USI,Upper South Island,15.494
15/06/2019,15/06/2019,N/A,LSI,Lower South Island,23.284
16/06/2019,16/06/2019,N/A,UNI,Upper North Island,30.101
16/06/2019,16/06/2019,N/A,CNI,Central North Island,19.990
16/06/2019,16/06/2019,N/A,LNI,Lower North Island,12.897
16/06/2019,16/06/2019,N/A,USI,Upper South Island,16.244
16/06/2019,16/06/2019,N/A,LSI,Lower South Island,22.946
17/06/2019,17/06/2019,N/A,UNI,Upper North Island,35.709
17/06/2019,17/06/2019,N/A,CNI,Central North Island,23.541
17/06/2019,17/06/2019,N/A,LNI,Lower North Island,15.562
17/06/2019,17/06/2019,N/A,USI,Upper South Island,18.951
17/06/2019,17/06/2019,N/A,LSI,Lower South Island,24.602
18/06/2019,18/06/2019,N/A,UNI,Upper North Island,36.515
18/06/2019,18/06/2019,N/A,CNI,Central North Island,25.006
18/06/2019,18/06/2019,N/A,LNI,Lower North Island,17.450
18/06/2019,18/06/2019,N/A,USI,Upper South Island,19.120
18/06/2019,18/06/2019,N/A,LSI,Lower South Island,25.118
19/06/2019,19/06/2019,N/A,UNI,Upper North Island,38.080
19/06/2019,19/06/2019,N/A,CNI,Central North Island,25.855
19/06/2019,19/06/2019,N/A,LNI,Lower North Island,18.079
19/06/2019,19/06/2019,N/A,USI,Upper South Island,19.586
19/06/2019,19/06/2019,N/A,LSI,Lower South Island,25.650
20/06/2019,20/06/2019,N/A,UNI,Upper North Island,36.933
20/06/2019,20/06/2019,N/A,CNI,Central North Island,24.947
